X Y U V
127.286831 63.750000 0.001659 0.000396
127.286831 64.250000 0.002373 0.000605
127.286831 64.750000 0.001748 0.000280
127.286831 65.250000 0.003211 0.000539
127.286831 65.750000 0.003658 0.000560
127.286831 66.250000 0.003688 0.000136
127.286831 66.750000 0.002329 0.000628
127.286831 67.250000 0.003715 0.000015
127.286831 67.750000 0.001647 0.000663
127.786975 38.750000 0.000533 -0.000660
127.786975 39.250000 0.001713 0.000003
127.786975 39.750000 0.003025 0.000248
127.786975 40.250000 0.002910 0.000893
127.786975 40.750000 0.003903 -0.000297
127.786975 41.250000 0.002062 0.000190
127.786975 41.750000 0.001473 0.000811
127.786975 42.250000 0.001498 -0.000081
127.786975 42.750000 0.003238 -0.000163
127.786975 43.250000 0.001896 0.000264
127.786975 43.750000 0.002007 -0.000038
127.786975 44.250000 0.002105 0.000304
127.786975 44.750000 0.001572 0.000300
127.786975 45.250000 0.001855 0.000061
127.786975 45.750000 0.003019 -0.000724
127.786975 46.250000 0.001572 -0.000545
127.786975 46.750000 0.001027 -0.000719
127.786975 47.250000 0.000854 -0.000347
127.786975 47.750000 -0.000147 -0.000959
127.786975 48.250000 0.000721 -0.000244
127.786975 48.750000 0.001388 -0.000575
127.786975 49.250000 0.001691 0.000177
127.786975 49.750000 0.000667 -0.000272
127.786975 50.250000 0.001312 -0.000250
127.786975 50.750000 0.001724 -0.000062
127.786975 51.250000 0.002026 -0.000181
127.786975 51.750000 0.002326 0.000538
127.786975 52.250000 0.003713 0.000282
127.786975 52.750000 0.002591 0.000822
127.786975 53.250000 0.002291 0.000034
127.786975 53.750000 0.003081 0.000449
127.786975 54.250000 0.002976 0.000536
127.786975 54.750000 0.002449 0.000977
127.786975 55.250000 0.003042 0.000330
127.786975 55.750000 0.002592 -0.000087
127.786975 56.250000 0.003136 0.000364
127.786975 56.750000 0.001223 0.000760
127.786975 57.250000 0.001888 0.000293
127.786975 57.750000 0.002983 0.000925
127.786975 58.250000 0.001515 0.000065
127.786975 58.750000 -0.000004 -0.001118
127.786975 59.250000 0.000083 -0.000007
127.786975 59.750000 0.000100 -0.000377
127.786975 60.250000 0.000556 0.000237
127.786975 60.750000 0.000644 0.000517
127.786975 61.250000 0.001126 0.000251
127.786975 61.750000 0.001525 -0.000027
127.786975 62.250000 0.000794 -0.000126
127.786975 62.750000 0.000172 0.000180
127.786975 63.250000 0.001032 -0.000024
127.786975 63.750000 0.000602 -0.000134
127.786975 64.250000 0.001881 0.000691
127.786975 64.750000 0.002002 0.000756
127.786975 65.250000 0.003308 0.000667
127.786975 65.750000 0.002823 0.001362
127.786975 66.250000 0.003954 0.001548
127.786975 66.750000 0.003719 0.000845
127.786975 67.250000 0.004282 0.000652
127.786975 67.750000 0.003249 -0.000329
127.786975 68.250000 0.001976 0.000847
127.786975 68.750000 0.001592 0.001496
127.786975 69.250000 0.001568 -0.000346
127.786975 69.750000 0.001641 -0.001310
128.287120 36.250000 0.000006 -0.002718
128.287120 36.750000 -0.000855 -0.002515
128.287120 37.250000 -0.000071 -0.000218
128.287120 37.750000 0.001548 -0.000182
128.287120 38.250000 0.000285 0.000710
128.287120 38.750000 0.002007 0.001486
128.287120 39.250000 0.002575 0.000725
128.287120 39.750000 0.004015 0.000877
128.287120 40.250000 0.003682 -0.000434
128.287120 40.750000 0.003345 0.000217
128.287120 41.250000 0.001226 0.001189
128.287120 41.750000 0.002187 0.001224
128.287120 42.250000 0.002386 -0.000375
128.287120 42.750000 0.002690 -0.000619
128.287120 43.250000 0.002270 -0.000872
128.287120 43.750000 0.001791 -0.000241
128.287120 44.250000 0.001632 0.000312
128.287120 44.750000 0.002394 0.000139
128.287120 45.250000 0.001982 0.000672
128.287120 45.750000 0.002615 0.000151
128.287120 46.250000 0.002264 0.000251
128.287120 46.750000 0.000888 0.000722
128.287120 47.250000 0.000822 0.000801
128.287120 47.750000 -0.000081 0.000238
128.287120 48.250000 0.000555 0.000154
128.287120 48.750000 0.000987 -0.000530
128.287120 49.250000 0.002008 -0.000095
128.287120 49.750000 0.001508 0.000472
128.287120 50.250000 0.000993 -0.000858
128.287120 50.750000 0.001408 0.000039
128.287120 51.250000 0.001857 -0.000322
128.287120 51.750000 0.002139 -0.001008
128.287120 52.250000 0.003059 0.000525
128.287120 52.750000 0.003061 0.000588
128.287120 53.250000 0.002803 0.000712
128.287120 53.750000 0.002100 0.000246
128.287120 54.250000 0.003082 0.001106
128.287120 54.750000 0.003552 0.000729
128.287120 55.250000 0.002226 0.000069
128.287120 55.750000 0.002258 0.000608
128.287120 56.250000 0.002667 0.001058
128.287120 56.750000 0.001681 -0.000515
128.287120 57.250000 0.001770 -0.000781
128.287120 57.750000 0.001982 0.000020
128.287120 58.250000 0.001950 0.000189
128.287120 58.750000 0.000186 0.000238
128.287120 59.250000 0.000075 -0.000190
128.287120 59.750000 0.000591 -0.000194
128.287120 60.250000 0.000425 -0.001160
128.287120 60.750000 0.000716 -0.000342
128.287120 61.250000 0.001416 0.000580
128.287120 61.750000 0.001426 0.000575
128.287120 62.250000 0.000182 0.000975
128.287120 62.750000 0.000588 0.001768
128.287120 63.250000 0.001100 0.001000
128.287120 63.750000 0.000944 0.000029
128.287120 64.250000 0.001898 -0.000233
128.287120 64.750000 0.002271 0.000140
128.287120 65.250000 0.002071 0.000008
128.287120 65.750000 0.003379 0.000376
128.287120 66.250000 0.003285 0.000977
128.287120 66.750000 0.004042 0.000846
128.287120 67.250000 0.004581 0.001244
128.287120 67.750000 0.003416 0.001178
128.287120 68.250000 0.001779 0.001320
128.287120 68.750000 0.003013 0.000075
128.287120 69.250000 0.004573 -0.001180
128.287120 69.750000 0.003546 -0.001211
128.287120 70.250000 0.002797 -0.000345
128.287120 70.750000 0.003475 0.001768
128.787265 35.250000 -0.001483 0.002269
128.787265 35.750000 0.001289 0.000430
128.787265 36.250000 0.001604 -0.000388
128.787265 36.750000 0.000480 -0.000799
128.787265 37.250000 0.000469 -0.001243
128.787265 37.750000 0.000832 -0.000221
128.787265 38.250000 0.000444 -0.000860
128.787265 38.750000 0.001388 -0.000575
128.787265 39.250000 0.003542 0.000555
128.787265 39.750000 0.003624 0.000765
128.787265 40.250000 0.003965 0.001525
128.787265 40.750000 0.003628 0.001522
128.787265 41.250000 0.001462 0.001182
128.787265 41.750000 0.002508 0.000229
128.787265 42.250000 0.003539 0.000266
128.787265 42.750000 0.002494 0.000140
128.787265 43.250000 0.002308 0.000387
128.787265 43.750000 0.002085 0.000642
128.787265 44.250000 0.001607 -0.000405
128.787265 44.750000 0.001380 0.000259
128.787265 45.250000 0.002594 0.000543
128.787265 45.750000 0.002327 0.000088
128.787265 46.250000 0.001109 0.000864
128.787265 46.750000 0.000938 0.000731
128.787265 47.250000 0.000550 0.001759
128.787265 47.750000 0.001690 0.000777
128.787265 48.250000 0.000833 -0.000465
128.787265 48.750000 0.001009 -0.000189
128.787265 49.250000 0.000959 -0.001095
128.787265 49.750000 0.002600 -0.000995
128.787265 50.250000 0.000439 -0.001092
128.787265 50.750000 0.001928 -0.000807
128.787265 51.250000 0.001963 -0.001236
128.787265 51.750000 0.001662 -0.000409
128.787265 52.250000 0.001517 -0.000231
128.787265 52.750000 0.002410 -0.000190
128.787265 53.250000 0.002823 0.000920
128.787265 53.750000 0.001666 0.000917
128.787265 54.250000 0.001751 0.001029
128.787265 54.750000 0.003767 0.001735
128.787265 55.250000 0.002136 0.002077
128.787265 55.750000 0.002544 0.001325
128.787265 56.250000 0.002176 0.001885
128.787265 56.750000 0.002417 0.001972
128.787265 57.250000 0.002293 0.002471
128.787265 57.750000 0.002147 0.000684
128.787265 58.250000 0.001926 0.000950
128.787265 58.750000 0.000246 -0.000403
128.787265 59.250000 0.000902 -0.000090
128.787265 59.750000 0.000662 -0.000706
128.787265 60.250000 0.000123 -0.000106
128.787265 60.750000 0.000185 -0.000544
128.787265 61.250000 0.000759 0.000581
128.787265 61.750000 0.000466 0.001370
128.787265 62.250000 -0.000202 0.002228
128.787265 62.750000 0.001314 0.001534
128.787265 63.250000 0.000850 0.000633
128.787265 63.750000 0.001869 0.000850
128.787265 64.250000 0.001548 0.000813
128.787265 64.750000 0.002071 0.000626
128.787265 65.250000 0.002284 0.000469
128.787265 65.750000 0.002754 -0.000200
128.787265 66.250000 0.002916 0.000168
128.787265 66.750000 0.003970 0.000498
128.787265 67.250000 0.004056 0.000758
128.787265 67.750000 0.002956 0.002296
128.787265 68.250000 0.003623 0.001138
128.787265 68.750000 0.003225 0.000670
128.787265 69.250000 0.004234 0.000660
128.787265 69.750000 0.004889 0.000377
128.787265 70.250000 0.002840 0.000799
128.787265 70.750000 0.003026 0.000634
128.787265 71.250000 0.000564 0.002116
128.787265 71.750000 0.001627 0.001525
129.287410 34.250000 0.000790 -0.000549
129.287410 34.750000 -0.001626 0.000052
129.287410 35.250000 0.000795 0.000602
129.287410 35.750000 0.001648 0.001022
129.287410 36.250000 0.001767 0.001003
129.287410 36.750000 0.000775 0.001189
129.287410 37.250000 0.000822 0.000704
129.287410 37.750000 0.000499 0.000746
129.287410 38.250000 0.001238 0.001075
129.287410 38.750000 0.000805 0.000533
129.287410 39.250000 0.002627 0.000501
129.287410 39.750000 0.003231 0.000842
129.287410 40.250000 0.004134 0.000950
129.287410 40.750000 0.003564 0.000387
129.287410 41.250000 0.002898 0.000027
129.287410 41.750000 0.002701 -0.000398
129.287410 42.250000 0.001985 0.000242
129.287410 42.750000 0.003104 0.000731
129.287410 43.250000 0.000980 0.001238
129.287410 43.750000 0.001826 0.002157
129.287410 44.250000 0.002563 0.002143
129.287410 44.750000 0.001150 0.001673
129.287410 45.250000 0.001726 0.001472
129.287410 45.750000 0.003334 0.001159
129.287410 46.250000 0.001065 0.001601
129.287410 46.750000 0.001044 0.000990
129.287410 47.250000 0.000632 0.001053
129.287410 47.750000 0.001761 0.000846
129.287410 48.250000 0.001529 0.000981
129.287410 48.750000 0.001194 0.001235
129.287410 49.250000 0.001639 0.000603
129.287410 49.750000 0.001886 0.000436
129.287410 50.250000 0.001989 0.000455
129.287410 50.750000 0.001670 -0.000077
129.287410 51.250000 0.001896 0.000026
129.287410 51.750000 0.001247 0.000346
129.287410 52.250000 0.001487 -0.000624
129.287410 52.750000 0.002445 0.000037
129.287410 53.250000 0.002128 0.000323
129.287410 53.750000 0.001440 0.001181
129.287410 54.250000 0.001939 0.001184
129.287410 54.750000 0.002515 0.001102
129.287410 55.250000 0.002527 0.001471
129.287410 55.750000 0.002078 0.001183
129.287410 56.250000 0.002347 0.001604
129.287410 56.750000 0.002551 0.001544
129.287410 57.250000 0.002722 0.001091
129.287410 57.750000 0.002650 0.001307
129.287410 58.250000 0.002666 0.000590
129.287410 58.750000 0.000358 0.001235
129.287410 59.250000 0.000205 0.000777
129.287410 59.750000 0.001830 0.001912
129.287410 60.250000 0.001075 0.001089
129.287410 60.750000 0.000283 0.000881
129.287410 61.250000 -0.000391 0.000941
129.287410 61.750000 0.000004 0.001608
129.287410 62.250000 0.000164 0.001326
129.287410 62.750000 0.001871 0.000786
129.287410 63.250000 0.001470 0.000823
129.287410 63.750000 0.002035 0.001200
129.287410 64.250000 0.002076 0.001170
129.287410 64.750000 0.002432 0.000444
129.287410 65.250000 0.003344 -0.000039
129.287410 65.750000 0.002712 0.000298
129.287410 66.250000 0.002902 -0.000017
129.287410 66.750000 0.003485 -0.000364
129.287410 67.250000 0.003575 0.001026
129.287410 67.750000 0.002195 0.001282
129.287410 68.250000 0.003724 0.001615
129.287410 68.750000 0.003790 0.001224
129.287410 69.250000 0.004093 0.000956
129.287410 69.750000 0.004237 0.001647
129.287410 70.250000 0.003336 0.001389
129.287410 70.750000 0.003192 0.001617
129.287410 71.250000 0.003149 0.000590
129.287410 71.750000 0.003843 -0.000197
129.287410 72.250000 0.000779 0.000362
129.287410 72.750000 0.002621 0.000444
129.787554 33.750000 0.000675 0.000805
129.787554 34.250000 0.001435 0.001787
129.787554 34.750000 0.000495 0.001128
129.787554 35.250000 0.000347 0.000665
129.787554 35.750000 0.001532 0.000581
129.787554 36.250000 0.001342 0.001041
129.787554 36.750000 0.000532 0.001552
129.787554 37.250000 0.001162 0.001034
129.787554 37.750000 0.000314 0.000931
129.787554 38.250000 0.001051 0.000442
129.787554 38.750000 0.001418 0.000204
129.787554 39.250000 0.001820 -0.000018
129.787554 39.750000 0.002934 -0.000146
129.787554 40.250000 0.003796 -0.000028
129.787554 40.750000 0.004181 -0.000122
129.787554 41.250000 0.002466 -0.000238
129.787554 41.750000 0.002064 0.000906
129.787554 42.250000 0.002000 0.001336
129.787554 42.750000 0.001438 0.002230
129.787554 43.250000 0.001924 0.001512
129.787554 43.750000 0.001194 0.001285
129.787554 44.250000 0.002759 0.001616
129.787554 44.750000 0.001460 0.001792
129.787554 45.250000 0.002460 0.001327
129.787554 45.750000 0.002165 0.001334
129.787554 46.250000 0.001243 0.001573
129.787554 46.750000 0.001470 0.001052
129.787554 47.250000 0.000582 0.000500
129.787554 47.750000 0.001586 0.000769
129.787554 48.250000 0.001399 0.001039
129.787554 48.750000 0.000756 0.000576
129.787554 49.250000 0.003060 0.001113
129.787554 49.750000 0.000886 0.001586
129.787554 50.250000 0.002811 0.000851
129.787554 50.750000 0.002301 0.000136
129.787554 51.250000 0.001429 0.000688
129.787554 51.750000 0.001758 -0.001130
129.787554 52.250000 0.001717 -0.000035
129.787554 52.750000 0.001727 0.000070
129.787554 53.250000 0.002251 -0.000801
129.787554 53.750000 0.001194 -0.000299
129.787554 54.250000 0.001292 -0.000145
129.787554 54.750000 0.002171 0.000576
129.787554 55.250000 0.002553 0.000070
129.787554 55.750000 0.002014 0.000861
129.787554 56.250000 0.002204 0.001244
129.787554 56.750000 0.002558 0.000665
129.787554 57.250000 0.003150 0.001206
129.787554 57.750000 0.003095 0.001195
129.787554 58.250000 0.001826 0.001647
129.787554 58.750000 0.001018 0.001616
129.787554 59.250000 0.000092 0.000848
129.787554 59.750000 0.001554 0.001367
129.787554 60.250000 0.000495 0.000968
129.787554 60.750000 0.000851 0.000634
129.787554 61.250000 -0.000072 0.000403
129.787554 61.750000 -0.000459 0.001167
129.787554 62.250000 0.000202 0.000166
129.787554 62.750000 0.001690 0.001178
129.787554 63.250000 0.001271 0.002271
129.787554 63.750000 0.001205 0.001965
129.787554 64.250000 0.002216 0.001197
129.787554 64.750000 0.003026 0.000629
129.787554 65.250000 0.003389 0.000713
129.787554 65.750000 0.002417 0.000413
129.787554 66.250000 0.003391 0.000451
129.787554 66.750000 0.003436 0.000467
129.787554 67.250000 0.002076 0.001348
129.787554 67.750000 0.002726 0.001313
129.787554 68.250000 0.003010 0.001821
129.787554 68.750000 0.004427 0.001802
129.787554 69.250000 0.004444 0.000946
129.787554 69.750000 0.004360 0.000365
129.787554 70.250000 0.003152 0.000668
129.787554 70.750000 0.002777 0.000639
129.787554 71.250000 0.003325 0.001180
129.787554 71.750000 0.003115 0.001214
129.787554 72.250000 0.001805 0.001470
129.787554 72.750000 0.003059 0.000155
129.787554 73.250000 0.000664 0.000113
129.787554 73.750000 0.001535 0.000674
129.787554 74.250000 0.000648 0.001647
130.287699 32.750000 -0.002963 -0.000568
130.287699 33.250000 -0.000665 0.001052
130.287699 33.750000 0.001509 0.001730
130.287699 34.250000 0.001820 0.000854
130.287699 34.750000 0.000833 0.000592
130.287699 35.250000 0.000599 0.000634
130.287699 35.750000 0.001943 -0.000411
130.287699 36.250000 0.000711 0.000827
130.287699 36.750000 0.001192 0.001034
130.287699 37.250000 0.000604 -0.000005
130.287699 37.750000 0.000811 0.000931
130.287699 38.250000 0.001562 0.000589
130.287699 38.750000 0.001535 0.000467
130.287699 39.250000 0.002036 0.000328
130.287699 39.750000 0.001704 0.000308
130.287699 40.250000 0.004143 0.000983
130.287699 40.750000 0.004247 0.001336
130.287699 41.250000 0.002493 0.000858
130.287699 41.750000 0.001542 0.000662
130.287699 42.250000 0.001738 0.001114
130.287699 42.750000 0.001931 0.000364
130.287699 43.250000 0.001849 0.001374
130.287699 43.750000 0.000852 0.001570
130.287699 44.250000 0.002502 0.001397
130.287699 44.750000 0.002328 0.000855
130.287699 45.250000 0.002206 0.001033
130.287699 45.750000 0.001919 0.001482
130.287699 46.250000 0.001295 0.001768
130.287699 46.750000 0.001554 0.000986
130.287699 47.250000 0.000315 0.001645
130.287699 47.750000 0.001678 0.001381
130.287699 48.250000 0.001565 0.000804
130.287699 48.750000 0.001096 0.000419
130.287699 49.250000 0.001593 0.000953
130.287699 49.750000 0.001734 0.001578
130.287699 50.250000 0.002313 0.001483
130.287699 50.750000 0.003020 0.001243
130.287699 51.250000 0.003502 0.000266
130.287699 51.750000 0.002260 -0.000586
130.287699 52.250000 0.000822 -0.000887
130.287699 52.750000 0.001724 0.000603
130.287699 53.250000 0.002060 0.000846
130.287699 53.750000 0.000980 0.001359
130.287699 54.250000 0.002114 0.000525
130.287699 54.750000 0.001353 0.000834
130.287699 55.250000 0.002828 0.001787
130.287699 55.750000 0.001823 0.000741
130.287699 56.250000 0.002263 0.000319
130.287699 56.750000 0.002109 0.000914
130.287699 57.250000 0.002813 0.001258
130.287699 57.750000 0.003349 0.001536
130.287699 58.250000 0.002502 0.001373
130.287699 58.750000 0.001004 0.000513
130.287699 59.250000 0.000537 0.000658
130.287699 59.750000 0.000750 0.000992
130.287699 60.250000 0.001770 0.000964
130.287699 60.750000 0.000633 0.000637
130.287699 61.250000 -0.000278 0.000521
130.287699 61.750000 -0.000173 -0.000758
130.287699 62.250000 -0.000075 0.000098
130.287699 62.750000 0.001361 0.000244
130.287699 63.250000 0.001154 0.000952
130.287699 63.750000 0.001962 0.000367
130.287699 64.250000 0.002867 -0.000133
130.287699 64.750000 0.002644 -0.000361
130.287699 65.250000 0.002759 0.000218
130.287699 65.750000 0.003698 -0.000219
130.287699 66.250000 0.003162 -0.000586
130.287699 66.750000 0.002496 0.000010
130.287699 67.250000 0.001162 0.000525
130.287699 67.750000 0.002979 0.000392
130.287699 68.250000 0.004371 -0.000602
130.287699 68.750000 0.003930 -0.000353
130.287699 69.250000 0.004438 -0.000075
130.287699 69.750000 0.003729 0.000094
130.287699 70.250000 0.003129 0.000811
130.287699 70.750000 0.003080 0.000947
130.287699 71.250000 0.003096 0.001131
130.287699 71.750000 0.002174 0.001698
130.287699 72.250000 0.002847 0.000474
130.287699 72.750000 0.002783 0.000909
130.287699 73.250000 0.002049 0.000304
130.287699 73.750000 0.002206 -0.000018
130.287699 74.250000 0.000677 0.000530
130.287699 74.750000 0.001017 0.000452
130.287699 75.250000 0.001512 0.000765
130.787844 31.750000 -0.000532 0.000652
130.787844 32.250000 -0.000082 0.001824
130.787844 32.750000 0.000261 0.001634
130.787844 33.250000 0.000091 0.001119
130.787844 33.750000 0.001187 0.000974
130.787844 34.250000 0.002275 0.001157
130.787844 34.750000 0.001280 0.000844
130.787844 35.250000 0.001200 0.000023
130.787844 35.750000 0.001718 0.000342
130.787844 36.250000 0.000256 0.000744
130.787844 36.750000 0.001581 0.000609
130.787844 37.250000 0.000617 0.000623
130.787844 37.750000 0.000211 0.000678
130.787844 38.250000 0.002114 0.000820
130.787844 38.750000 0.001722 0.000248
130.787844 39.250000 0.001511 0.000790
130.787844 39.750000 0.001561 0.000809
130.787844 40.250000 0.002897 0.000099
130.787844 40.750000 0.004632 0.001564
130.787844 41.250000 0.003220 0.000633
130.787844 41.750000 0.001229 0.000473
130.787844 42.250000 0.001023 0.000270
130.787844 42.750000 0.002088 0.000928
130.787844 43.250000 0.001746 0.000581
130.787844 43.750000 0.001100 -0.000645
130.787844 44.250000 0.001403 0.000220
130.787844 44.750000 0.002497 0.000490
130.787844 45.250000 0.000971 0.002148
130.787844 45.750000 0.001851 0.001904
130.787844 46.250000 0.001496 0.001666
130.787844 46.750000 0.001914 0.001533
130.787844 47.250000 0.000219 0.001212
130.787844 47.750000 0.002299 0.000830
130.787844 48.250000 0.002524 0.000025
130.787844 48.750000 0.000927 0.000228
130.787844 49.250000 0.000965 0.001016
130.787844 49.750000 0.002001 0.000231
130.787844 50.250000 0.002522 0.000243
130.787844 50.750000 0.003285 0.001086
130.787844 51.250000 0.003156 0.001215
130.787844 51.750000 0.002568 0.000835
130.787844 52.250000 0.000961 0.000330
130.787844 52.750000 0.000891 -0.000138
130.787844 53.250000 0.001934 -0.000221
130.787844 53.750000 0.000757 -0.000367
130.787844 54.250000 0.001423 0.000364
130.787844 54.750000 0.001578 0.000762
130.787844 55.250000 0.002702 0.000551
130.787844 55.750000 0.002491 0.000220
130.787844 56.250000 0.002055 0.000526
130.787844 56.750000 0.003098 0.000418
130.787844 57.250000 0.003540 0.000304
130.787844 57.750000 0.002540 0.000115
130.787844 58.250000 0.003080 0.000857
130.787844 58.750000 0.000887 0.000101
130.787844 59.250000 0.000685 -0.000016
130.787844 59.750000 0.000179 -0.000726
130.787844 60.250000 0.001598 0.000301
130.787844 60.750000 0.000896 0.000449
130.787844 61.250000 0.000368 -0.000590
130.787844 61.750000 0.000618 -0.000792
